player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sandi Lovrić,si SVN,MF,Udinese,25-253,1998,12.0,6.0,635.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.21,0.21,7.1,6.0,0.0,30.0,0.85,0.0,0.0,0.07,-1.5,-1.5,206.0,258.0,79.8,3490.0,976.0,102.0,117.0,87.2,70.0,86.0,81.4,22.0,37.0,59.5,13.0,23.0,4.0,3.0,26.0,231.0,27.0,10.0,1.0,3.0,27.0,12.0,4.0,4.0,0.0,4.0,0.0,3.0,26.0,3.69,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,2.0,3.0,7.0,0.0,7.0,3.0,9.0,0.0,340.0,8.0,44.0,164.0,137.0,15.0,340.0,225.0,24.0,16.0,4.0,225.0,14.0,10.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,47.0,1.0,5.0,16.7
Lorenzo Lucca,it ITA,FW,Udinese,23-087,2000,14.0,7.0,741.0,4.0,1.0,0.0,0.0,0.0,0.0,0.49,0.12,0.61,0.49,0.61,3.6,3.6,0.43,0.43,8.2,8.0,0.0,44.4,0.97,0.22,0.5,0.2,0.4,0.4,69.0,127.0,54.3,955.0,112.0,35.0,68.0,51.5,23.0,36.0,63.9,3.0,4.0,75.0,10.0,5.0,1.0,0.0,5.0,114.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,15.0,1.82,11.0,0.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,5.0,0.0,5.0,2.0,12.0,0.0,237.0,11.0,21.0,114.0,104.0,34.0,237.0,127.0,4.0,5.0,2.0,175.0,30.0,12.0,0.0,17.0,15.0,4.0,0.0,0.0,0.0,16.0,31.0,21.0,59.6
Jhon Lucumí,co COL,DF,Bologna,25-163,1998,8.0,6.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,0.03,6.3,1.0,0.0,33.3,0.16,0.0,0.0,0.05,-0.2,-0.2,395.0,428.0,92.3,7044.0,2252.0,167.0,175.0,95.4,183.0,190.0,96.3,39.0,52.0,75.0,2.0,29.0,0.0,0.0,22.0,408.0,20.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,12.0,6.0,0.0,8.0,3.0,5.0,1.0,23.0,0.0,486.0,66.0,232.0,249.0,9.0,2.0,486.0,300.0,5.0,4.0,0.0,348.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,44.0,9.0,4.0,69.2
José Luis Palomino,ar ARG,DF,Atalanta,33-335,1990,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,137.0,66.0,4.0,5.0,80.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,7.0,7.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
Romelu Lukaku,be BEL,FW,Roma,30-207,1993,12.0,11.0,1002.0,6.0,1.0,0.0,1.0,3.0,0.0,0.54,0.09,0.63,0.54,0.63,4.6,3.9,0.42,0.35,11.1,10.0,0.0,38.5,0.9,0.23,0.6,0.15,1.4,2.1,162.0,232.0,69.8,2001.0,278.0,99.0,132.0,75.0,41.0,52.0,78.8,5.0,11.0,45.5,9.0,8.0,4.0,2.0,10.0,216.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,30.0,2.69,23.0,0.0,4.0,0.0,3.0,0.27,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,0.0,316.0,8.0,18.0,121.0,180.0,55.0,315.0,187.0,14.0,12.0,7.0,249.0,21.0,8.0,0.0,10.0,5.0,13.0,0.0,0.0,0.0,21.0,17.0,22.0,43.6
Sebastiano Luperto,it ITA,DF,Empoli,27-091,1996,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.02,14.0,1.0,0.0,20.0,0.07,0.0,0.0,0.05,-0.3,-0.3,510.0,604.0,84.4,9818.0,3266.0,164.0,182.0,90.1,302.0,328.0,92.1,40.0,87.0,46.0,2.0,22.0,0.0,0.0,26.0,577.0,27.0,19.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.36,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,5.0,1.0,20.0,16.0,4.0,9.0,55.0,1.0,730.0,132.0,434.0,287.0,13.0,7.0,730.0,433.0,1.0,1.0,0.0,442.0,3.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,70.0,24.0,24.0,50.0
Charalambos Lykogiannis,gr GRE,DF,Bologna,30-045,1993,11.0,7.0,570.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,0.9,0.9,0.14,0.14,6.3,3.0,2.0,42.9,0.47,0.14,0.33,0.12,0.1,0.1,231.0,318.0,72.6,3695.0,1201.0,124.0,139.0,89.2,93.0,121.0,76.9,12.0,41.0,29.3,4.0,11.0,4.0,4.0,18.0,261.0,56.0,4.0,0.0,5.0,33.0,3.0,2.0,1.0,0.0,49.0,1.0,10.0,8.0,1.26,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,10.0,5.0,5.0,5.0,21.0,0.0,373.0,22.0,116.0,158.0,100.0,3.0,373.0,187.0,21.0,10.0,1.0,239.0,3.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,19.0,7.0,8.0,46.7
Giulio Maggiore,it ITA,MF,Salernitana,25-269,1998,10.0,6.0,588.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.06,0.06,6.5,1.0,0.0,16.7,0.15,0.0,0.0,0.07,-0.4,-0.4,183.0,247.0,74.1,2927.0,957.0,89.0,109.0,81.7,75.0,92.0,81.5,13.0,22.0,59.1,3.0,19.0,2.0,0.0,26.0,239.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,1.53,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,4.0,1.0,5.0,1.0,4.0,9.0,15.0,0.0,314.0,16.0,80.0,185.0,53.0,11.0,314.0,150.0,1.0,1.0,0.0,191.0,10.0,1.0,0.0,15.0,19.0,1.0,0.0,0.0,0.0,47.0,9.0,12.0,42.9
Giangiacomo Magnani,it ITA,DF,Hellas Verona,28-063,1995,12.0,12.0,1080.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.02,12.0,1.0,0.0,14.3,0.08,0.0,0.0,0.04,-0.3,-0.3,344.0,423.0,81.3,7515.0,2547.0,95.0,112.0,84.8,191.0,215.0,88.8,55.0,84.0,65.5,4.0,28.0,1.0,1.0,36.0,401.0,21.0,20.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.83,9.0,0.0,0.0,0.0,2.0,0.17,1.0,0.0,0.0,0.0,1.0,13.0,7.0,8.0,5.0,0.0,17.0,9.0,8.0,20.0,45.0,0.0,536.0,62.0,257.0,257.0,24.0,9.0,536.0,278.0,3.0,5.0,1.0,287.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,77.0,13.0,12.0,52.0
Mike Maignan,fr FRA,GK,Milan,28-156,1995,11.0,11.0,989.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,516.0,82.2,10922.0,7582.0,85.0,85.0,100.0,215.0,217.0,99.1,122.0,205.0,59.5,1.0,8.0,0.0,0.0,0.0,425.0,86.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.46,5.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,535.0,409.0,533.0,3.0,0.0,0.0,535.0,346.0,0.0,0.0,0.0,312.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,66.7
Antoine Makoumbou,cg CGO,MF,Cagliari,25-141,1998,14.0,14.0,1189.0,1.0,0.0,0.0,0.0,2.0,1.0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.04,0.04,13.2,1.0,0.0,33.3,0.08,0.33,1.0,0.17,0.5,0.5,503.0,562.0,89.5,8965.0,2123.0,235.0,254.0,92.5,201.0,215.0,93.5,59.0,73.0,80.8,8.0,54.0,6.0,0.0,70.0,539.0,20.0,16.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,26.0,1.97,20.0,2.0,0.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,19.0,12.0,5.0,10.0,4.0,15.0,3.0,12.0,9.0,11.0,0.0,662.0,23.0,149.0,401.0,117.0,6.0,662.0,418.0,10.0,9.0,0.0,454.0,18.0,13.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,89.0,4.0,12.0,25.0
Daniel Maldini,it ITA,FW,Empoli,22-056,2001,4.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.08,0.08,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,31.0,40.0,77.5,524.0,91.0,15.0,16.0,93.8,14.0,17.0,82.4,2.0,2.0,100.0,0.0,2.0,1.0,0.0,6.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,66.0,1.0,8.0,36.0,24.0,3.0,66.0,38.0,3.0,4.0,1.0,45.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,37.5
Youssef Maleh,ma MAR,MF,Empoli,25-106,1998,11.0,11.0,946.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.07,0.07,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.7,-0.7,253.0,342.0,74.0,3710.0,1422.0,146.0,168.0,86.9,75.0,99.0,75.8,16.0,42.0,38.1,11.0,31.0,11.0,2.0,44.0,330.0,9.0,4.0,1.0,2.0,17.0,2.0,2.0,0.0,0.0,3.0,3.0,9.0,20.0,1.9,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,10.0,16.0,6.0,24.0,4.0,20.0,10.0,6.0,0.0,459.0,16.0,115.0,218.0,130.0,6.0,459.0,241.0,7.0,7.0,1.0,267.0,12.0,7.0,0.0,24.0,7.0,0.0,0.0,1.0,0.0,66.0,5.0,15.0,25.0
Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,30-216,1993,12.0,9.0,656.0,2.0,1.0,0.0,0.0,5.0,0.0,0.27,0.14,0.41,0.27,0.41,0.4,0.4,0.05,0.05,7.3,3.0,5.0,21.4,0.41,0.14,0.67,0.03,1.6,1.6,230.0,294.0,78.2,4070.0,1337.0,98.0,114.0,86.0,103.0,115.0,89.6,23.0,45.0,51.1,5.0,25.0,3.0,0.0,36.0,278.0,13.0,9.0,2.0,3.0,9.0,2.0,2.0,0.0,0.0,1.0,3.0,6.0,18.0,2.47,13.0,1.0,1.0,2.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,14.0,8.0,9.0,3.0,2.0,7.0,2.0,5.0,0.0,4.0,0.0,356.0,9.0,80.0,200.0,83.0,1.0,356.0,226.0,10.0,13.0,0.0,260.0,12.0,8.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,34.0,10.0,8.0,55.6
Gianluca Mancini,it ITA,DF,Roma,27-233,1996,14.0,14.0,1166.0,2.0,0.0,0.0,0.0,4.0,0.0,0.15,0.0,0.15,0.15,0.15,1.4,1.4,0.11,0.11,13.0,5.0,0.0,41.7,0.39,0.17,0.4,0.12,0.6,0.6,727.0,857.0,84.8,13641.0,4898.0,287.0,302.0,95.0,359.0,402.0,89.3,79.0,143.0,55.2,4.0,63.0,11.0,1.0,59.0,830.0,25.0,23.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,0.85,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,8.0,4.0,1.0,10.0,8.0,2.0,14.0,24.0,0.0,942.0,89.0,407.0,460.0,78.0,16.0,942.0,644.0,12.0,20.0,0.0,752.0,1.0,4.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,45.0,23.0,11.0,67.6
Marco Mancosu,it ITA,"MF,FW",Cagliari,35-106,1988,3.0,3.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.7,0.27,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.09,-1.2,-0.5,35.0,54.0,64.8,562.0,145.0,20.0,24.0,83.3,9.0,16.0,56.3,5.0,10.0,50.0,2.0,3.0,3.0,1.0,7.0,48.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,4.14,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,8.0,40.0,26.0,4.0,73.0,47.0,3.0,2.0,0.0,51.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0
Rolando Mandragora,it ITA,MF,Fiorentina,26-160,1997,12.0,5.0,517.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.17,0.35,0.17,0.35,1.1,1.1,0.2,0.2,5.7,3.0,0.0,30.0,0.52,0.1,0.33,0.11,-0.1,-0.1,240.0,295.0,81.4,4158.0,1211.0,116.0,130.0,89.2,89.0,103.0,86.4,27.0,41.0,65.9,2.0,30.0,3.0,0.0,40.0,269.0,26.0,13.0,0.0,4.0,12.0,8.0,2.0,2.0,0.0,2.0,0.0,4.0,9.0,1.56,6.0,2.0,0.0,0.0,3.0,0.52,2.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,6.0,1.0,5.0,2.0,4.0,0.0,343.0,7.0,54.0,206.0,84.0,11.0,343.0,188.0,2.0,2.0,0.0,219.0,5.0,3.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,31.0,10.0,12.0,45.5
Riccardo Marchizza,it ITA,DF,Frosinone,25-255,1998,13.0,13.0,1148.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,0.4,0.4,0.03,0.03,12.8,3.0,0.0,37.5,0.24,0.0,0.0,0.05,-0.4,-0.4,423.0,558.0,75.8,7144.0,3382.0,187.0,216.0,86.6,197.0,238.0,82.8,31.0,72.0,43.1,11.0,28.0,7.0,5.0,36.0,444.0,112.0,10.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,102.0,2.0,16.0,14.0,1.1,11.0,1.0,0.0,1.0,4.0,0.31,3.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,3.0,0.0,10.0,2.0,8.0,7.0,33.0,0.0,644.0,38.0,229.0,262.0,154.0,16.0,644.0,306.0,6.0,3.0,1.0,372.0,9.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,43.0,9.0,12.0,42.9
Gian Marco Ferrari,it ITA,DF,Sassuolo,31-294,1992,8.0,5.0,483.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05,0.05,5.4,2.0,0.0,50.0,0.37,0.0,0.0,0.07,-0.3,-0.3,301.0,363.0,82.9,6238.0,2517.0,95.0,104.0,91.3,162.0,184.0,88.0,42.0,69.0,60.9,3.0,38.0,4.0,1.0,32.0,337.0,25.0,19.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,1.68,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,0.0,6.0,3.0,3.0,7.0,9.0,0.0,410.0,40.0,170.0,223.0,18.0,4.0,410.0,273.0,8.0,4.0,0.0,288.0,5.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,36.0,4.0,4.0,50.0
Pablo Marí,es ESP,DF,Monza,30-097,1993,13.0,11.0,896.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.3,-0.3,521.0,563.0,92.5,10824.0,3559.0,147.0,158.0,93.0,300.0,311.0,96.5,70.0,88.0,79.5,2.0,28.0,1.0,0.0,23.0,554.0,9.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,16.0,4.0,0.0,12.0,7.0,5.0,11.0,37.0,1.0,655.0,90.0,340.0,301.0,15.0,7.0,655.0,397.0,0.0,3.0,0.0,476.0,4.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,34.0,10.0,10.0,50.0
Mirko Marić,hr CRO,FW,Monza,28-204,1995,7.0,1.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,0.5,0.5,0.29,0.29,1.9,1.0,0.0,20.0,0.53,0.2,1.0,0.11,0.5,0.5,44.0,59.0,74.6,536.0,46.0,28.0,33.0,84.8,10.0,13.0,76.9,1.0,2.0,50.0,4.0,0.0,0.0,0.0,2.0,57.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,83.0,2.0,4.0,38.0,42.0,12.0,83.0,41.0,2.0,2.0,1.0,68.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,7.0,12.0,36.8
Răzvan Marin,ro ROU,MF,Empoli,27-197,1996,11.0,9.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,0.05,7.9,4.0,4.0,36.4,0.51,0.0,0.0,0.04,-0.4,-0.4,254.0,344.0,73.8,4360.0,1346.0,127.0,151.0,84.1,83.0,104.0,79.8,34.0,63.0,54.0,11.0,23.0,5.0,1.0,29.0,289.0,54.0,27.0,5.0,0.0,28.0,21.0,7.0,11.0,0.0,2.0,1.0,7.0,21.0,2.66,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,5.0,7.0,4.0,7.0,0.0,7.0,1.0,16.0,0.0,425.0,19.0,73.0,229.0,128.0,6.0,425.0,221.0,10.0,9.0,2.0,252.0,7.0,5.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,39.0,7.0,2.0,77.8
Agustín Martegani,ar ARG,MF,Salernitana,23-200,2000,9.0,3.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.04,4.4,1.0,0.0,12.5,0.23,0.0,0.0,0.02,-0.2,-0.2,143.0,166.0,86.1,2082.0,597.0,85.0,89.0,95.5,39.0,44.0,88.6,10.0,15.0,66.7,5.0,19.0,4.0,0.0,19.0,158.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,3.6,13.0,1.0,0.0,1.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,202.0,6.0,24.0,107.0,76.0,6.0,202.0,131.0,11.0,10.0,2.0,143.0,6.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,31.0,1.0,4.0,20.0
Aarón Martín,es ESP,DF,Genoa,26-228,1997,7.0,5.0,347.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,140.0,68.6,1635.0,631.0,48.0,53.0,90.6,33.0,46.0,71.7,12.0,31.0,38.7,4.0,5.0,3.0,2.0,7.0,113.0,27.0,2.0,0.0,0.0,20.0,5.0,0.0,5.0,0.0,20.0,0.0,4.0,4.0,1.04,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,4.0,1.0,3.0,4.0,3.0,0.0,164.0,3.0,38.0,70.0,59.0,0.0,164.0,86.0,5.0,5.0,0.0,91.0,1.0,2.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,20.0,3.0,1.0,75.0
Josep Martinez,es ESP,GK,Genoa,25-193,1998,13.0,13.0,1169.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,515.0,69.5,11671.0,9026.0,39.0,39.0,100.0,163.0,169.0,96.4,155.0,302.0,51.3,0.0,13.0,0.0,0.0,0.0,378.0,135.0,58.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,534.0,408.0,530.0,3.0,1.0,0.0,534.0,348.0,0.0,0.0,0.0,273.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,83.3
Lautaro Martínez,ar ARG,FW,Inter,26-106,1997,14.0,13.0,1161.0,13.0,2.0,1.0,1.0,2.0,0.0,1.01,0.16,1.16,0.93,1.09,8.2,7.4,0.64,0.58,12.9,19.0,0.0,41.3,1.47,0.26,0.63,0.16,4.8,4.6,265.0,349.0,75.9,3712.0,847.0,156.0,193.0,80.8,80.0,94.0,85.1,12.0,21.0,57.1,11.0,16.0,10.0,1.0,33.0,326.0,20.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,41.0,3.18,28.0,0.0,5.0,5.0,5.0,0.39,3.0,0.0,0.0,1.0,1.0,11.0,6.0,3.0,7.0,1.0,13.0,1.0,12.0,13.0,5.0,0.0,526.0,6.0,38.0,239.0,251.0,73.0,525.0,343.0,25.0,12.0,13.0,390.0,29.0,21.0,0.0,18.0,25.0,4.0,1.0,1.0,0.0,42.0,10.0,15.0,40.0
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27-210,1996,12.0,11.0,1018.0,2.0,0.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,1.0,1.0,0.09,0.09,11.3,3.0,0.0,37.5,0.27,0.25,0.67,0.13,1.0,1.0,540.0,660.0,81.8,11680.0,4812.0,157.0,172.0,91.3,282.0,310.0,91.0,91.0,148.0,61.5,4.0,70.0,8.0,2.0,75.0,635.0,23.0,22.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,16.0,1.42,13.0,1.0,2.0,0.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,35.0,21.0,22.0,11.0,2.0,17.0,6.0,11.0,16.0,30.0,1.0,793.0,49.0,355.0,393.0,48.0,13.0,793.0,491.0,6.0,8.0,2.0,505.0,5.0,2.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,65.0,22.0,20.0,52.4
Adam Marušić,me MNE,DF,Lazio,31-050,1992,14.0,14.0,1183.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1.0,0.0,50.0,0.08,0.0,0.0,0.02,0.0,0.0,659.0,797.0,82.7,10103.0,4151.0,369.0,407.0,90.7,244.0,289.0,84.4,31.0,66.0,47.0,4.0,59.0,7.0,4.0,45.0,676.0,120.0,11.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,109.0,1.0,14.0,12.0,0.91,10.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,20.0,14.0,11.0,9.0,0.0,11.0,4.0,7.0,15.0,19.0,1.0,889.0,40.0,315.0,437.0,141.0,7.0,889.0,444.0,17.0,22.0,2.0,591.0,11.0,3.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,65.0,7.0,17.0,29.2
